Tags;Checked;Name;Formula;Annot. Source: Predicted Compositions;Annot. Source: mzCloud Search;Annot. Source: mzVault Search;Annot. Source: ChemSpider Search;Annot. Source: MassList Search;Annot. DeltaMass [ppm];Calc. MW;m/z;RT [min];Area (Max.);# ChemSpider Results;# mzCloud Results;# mzVault Results;mzCloud Best Match;mzCloud Best Match Confidence;mzCloud Best Sim. Match;mzVault Best Match;Mass List Match: Endogenous Metabolites database 4400 compounds;Mass List Match: Natural Products Atlas 2020_06;MS2;Reference Ion;Area: JB10553.raw (F1);Area: JB10553_20250303023609.raw (F2);Peak Rating: JB10553.raw (F1);Peak Rating: JB10553_20250303023609.raw (F2)
;FALSO;;;No results;No results;No results;No results;No results;;775,8004;776,80768;1,092;186821,601;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;186821,601;;7,1;
;FALSO;Metalaxyl;C15 H21 N O4;Full match;No results;No results;Full match;Partial match;1,61;279,14751;280,15479;4,704;303891,2761;21;0;0;;;;;No matches found;Multiple matches found;No MS2;[M+H]+1;;303891,2761;;4,9
;FALSO;;C2 H7 O17 P3;Full match;No results;No results;No results;No results;-0,28;395,8895;396,89677;1,223;337336,2034;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;337336,2034;333830,9998;4,3;4,9
;FALSO;;C41 H58 N3 O4 P;Full match;No results;No results;No match;No match;-4,06;687,41371;688,42098;8,109;529372,3522;2;0;0;;;;;No matches found;Multiple matches found;DDA for preferred ion;[M+H]+1;449604,359;529372,3522;7,4;6,8
;FALSO;;;No results;No results;No results;No results;No results;;245,7767;246,78398;1,151;293694,4502;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;293694,4502;;4,9;
;FALSO;;C6 H17 N4 O P;Full match;No results;No results;No match;No match;4,94;192,11495;193,12222;1,395;229412,5328;74;0;0;;;;;No matches found;Multiple matches found;No MS2;[M+H]+1;229412,5328;;6,5;
;FALSO;(10E,17E)-3,25-Dioxa-11,14,17,31-tetraazatetracyclo[25.3.1.0~4,9~.0~19,24~]hentriaconta-1(31),4,6,8,10,17,19,21,23,27,29-undecaene;C25 H26 N4 O2;Full match;No results;No results;Not the top hit;No match;-3,15;414,20427;415,21155;7,421;475532,8017;12;0;0;;;;;No matches found;Multiple matches found;No MS2;[M+H]+1;475532,8017;461485,6825;4,7;6,8
;FALSO;;;No results;No results;No results;No results;No results;;203,91121;204,91849;1,109;148103,7554;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;148103,7554;;7,6;
;FALSO;Thalassospiramide B2;C50 H79 N7 O14;Full match;No results;No results;No results;Full match;0,2;1001,5687;501,79163;7,802;438543,556;0;0;0;;;;;No matches found;Single match found;DDA for other ion;[M+2H]+2;;438543,556;;5,8
;FALSO;;;No results;No results;No results;No results;No results;;636,68749;637,69476;1,133;154895,6481;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;154895,6481;;8,2
;FALSO;;;No results;No results;No results;No results;No results;;699,59538;700,60266;1,145;150393,7734;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;150393,7734;;7,6;
;FALSO;;C30 H57 N10 O10 P;Full match;No results;No results;No match;No results;2,33;748,40141;749,40869;7,441;929086,566;1;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;929086,566;;5,5
;FALSO;4-Nitroaniline;C6 H6 N2 O2;Full match;No results;No results;Full match;Full match;0,36;138,04298;139,05025;1,994;390525,4721;33;0;0;;;;;Multiple matches found;Single match found;No MS2;[M+H]+1;339102,4984;390525,4721;7,6;3,3
;FALSO;3-Hydroxy-3-phenylpropanoic acid;C9 H10 O3;Full match;Invalid mass;No results;Full match;Partial match;0,26;166,06304;167,07031;1,537;6551961,199;112;3;0;;;54,3;;Multiple matches found;Multiple matches found;DDA for preferred ion;[M+H]+1;6413413,53;6551961,199;3,5;4
;FALSO;;C41 H65 O12 P;Full match;No results;No results;No match;No results;0,2;780,42152;781,42879;8,101;580950,9608;3;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;516655,866;580950,9608;6,8;6,8
;FALSO;;C42 H86 N10 P2;Full match;No results;No results;No results;No results;-0,69;792,65067;397,33261;7,176;2826292,678;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;2826292,678;;4,2;
;FALSO;Diethylpyrocarbonate;C6 H10 O5;Full match;No results;No results;Full match;Full match;0,22;162,05286;163,06013;3,176;6784656,732;49;0;0;;;;;Multiple matches found;No matches found;DDA for preferred ion;[M+H]+1;;6784656,732;;4
;FALSO;;C2 H3 N3 O2 S;Full match;No results;No results;No results;No results;-2,33;132,99429;134,00156;0,973;686234,0976;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;218962,0325;686234,0976;6,5;0,9
;FALSO;;C H3 Br2 Cl4 N4 P S5;Full match;No results;No results;No results;No results;3,24;559,58379;560,59106;1,175;212366,5015;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;212366,5015;;8,2;
;FALSO;;C7 H15 O3 P3;Full match;No results;No results;No match;No match;1,74;240,02382;241,0311;1,371;180019,367;5;0;0;;;;;Single match found;No matches found;No MS2;[M+H]+1;180019,367;;6,5;
;FALSO;;C8 H20 N8 O4 P2;Full match;No results;No results;No match;No match;-0,72;354,10802;355,1153;6,881;1635872,697;1;0;0;;;;;No matches found;Multiple matches found;No MS2;[M+H]+1;1635872,697;;4,5;
;FALSO;N-Acetyl-L-aspartic acid;C6 H9 N O5;Full match;No results;No results;Full match;Full match;0;175,04807;176,05537;1,981;461203,7838;9;0;0;;;;;Multiple matches found;No matches found;No MS2;[M+H]+1;396377,5818;461203,7838;5,2;3,6
;FALSO;;;No results;No results;No results;No results;No results;;373,72014;374,72742;1,15;191401,0349;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;191401,0349;;7,1;
;FALSO;;;No results;No results;No results;No results;No results;;1406,51482;469,84555;6,294;355657,9463;0;0;0;;;;;No matches found;No matches found;No MS2;[M+3H]+3;331280,3979;355657,9463;6,5;7,6
;FALSO;;;No results;No results;No results;No results;No results;;665,73516;666,74243;1,133;206005,8227;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;206005,8227;;7,1;
;FALSO;;;No results;No results;No results;No results;No results;;631,71642;632,72369;1,134;168971,9929;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;168971,9929;;7,6
;FALSO;afegostat;C6 H13 N O3;Full match;No results;No results;Full match;No results;0,2;147,08957;148,09685;2,231;592890,7069;22;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;592890,7069;492281,2623;5,8;5,8
;FALSO;;C8 H Cl3 N4 O9 S3;Full match;No results;No results;No results;No results;0,48;497,79736;498,80464;1,199;268696,2336;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;268696,2336;239388,9719;7,1;6,5
;FALSO;;;No results;No results;No results;No results;No results;;71,0028;72,01008;0,943;131776,172;0;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;131776,172;;7,6;
;FALSO;;;No results;No results;No results;No results;No results;;1520,62534;761,31995;1,097;190335,321;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;190335,321;;7,1;
;FALSO;;C2 H3 Br N3 O14 P3 S5;Full match;No results;No results;No results;No results;0,31;624,66167;625,66895;1,139;159566,7644;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;159566,7644;;7,6
;FALSO;;;No results;No results;No results;No results;No results;;327,88497;328,89224;0,341;184362,7884;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;184362,7884;;7,1
;FALSO;;C36 H71 N9 O5 S;Full match;No results;No results;No match;No results;-0,48;741,52953;742,5368;1,148;160996,1848;39;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;160996,1848;;7,1;
;FALSO;;;No results;No results;No results;No results;No results;;419,89317;420,90045;1,058;148306,7528;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;141371,3375;148306,7528;7,1;7,6
;FALSO;Hydroxyacetylaminofluorene;C15 H13 N O2;Full match;No results;No results;Full match;Full match;0,04;239,09464;240,10191;3,789;281375,3216;24;0;0;;;;;Single match found;Multiple matches found;No MS2;[M+H]+1;279436,7715;281375,3216;7,6;7,6
;FALSO;HAD;C16 H35 N;Full match;No results;No results;Full match;No results;0,06;241,27696;242,28424;7,119;322758,9036;6;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;322758,9036;;4,9
;FALSO;2-(Phosphonooxy)ethyl acrylate;C5 H9 O6 P;Full match;No results;No results;Not the top hit;No results;-4,14;196,01286;99,01371;7,231;4045275,388;3;0;0;;;;;No matches found;No matches found;DDA for other ion;[M+2H]+2;4045275,388;249806,0752;3,7;6,5
;FALSO;"[Similar to: N3,N4-Dimethyl-L-arginine; ?Mass: -0.0977 Da]";C4 H6 N6 O4;Full match;Invalid mass;No results;No match;No results;1,33;202,04532;203,0526;1,547;269679,7649;2;1;0;;;42,3;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;;269679,7649;;6,5
;FALSO;diphoxazide;C17 H18 N2 O3;Full match;No results;No results;Full match;Partial match;0,17;298,13179;299,13907;6,402;409407,352;10;0;0;;;;;No matches found;Single match found;No MS2;[M+H]+1;360162,5108;409407,352;6,5;6,8
;FALSO;2-(4-Boc-piperazino)acetic acid;C11 H20 N2 O4;Full match;No results;No results;Full match;Partial match;0,04;244,14232;245,14959;3,51;526216,2883;7;0;0;;;;;No matches found;Multiple matches found;No MS2;[M+H]+1;526216,2883;349906,1012;6,3;5,4
;FALSO;;C2 H4 N6 O6 P2 S4;Full match;No results;No results;No results;No results;-2,63;397,85399;398,86127;1,197;201922,0168;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;201922,0168;;7,6;
;FALSO;;C61 H110 N7 O17 P S2;Full match;No results;No results;No results;No results;-0,1;1307,7136;654,86407;1,068;159705,8201;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;;159705,8201;;8,2
;FALSO;PYRIDOXAMINE;C8 H12 N2 O2;Full match;No results;No results;Full match;Full match;0,26;168,08992;169,0972;3,778;391566,591;20;0;0;;;;;Single match found;Multiple matches found;DDA for preferred ion;[M+H]+1;;391566,591;;6,5
;FALSO;;;No results;No results;No results;No results;No results;;670,84077;671,84805;1,094;152897,9803;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;152897,9803;143352,54;7,1;7,6
;FALSO;;;No results;No results;No results;No results;No results;;697,61955;698,62683;1,143;131134,8759;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;131134,8759;;7,1;
;FALSO;;;No results;No results;No results;No results;No results;;719,65221;720,65948;1,133;156240,8016;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;156240,8016;;7,1;
;FALSO;Skatole;C9 H9 N;Full match;No results;No results;Full match;Full match;0,85;131,07361;132,08089;4,13;233664,6485;21;0;0;;;;;Multiple matches found;No matches found;DDA for preferred ion;[M+H]+1;;233664,6485;;8,2
;FALSO;;;No results;No results;No results;No results;No results;;673,69866;674,70593;1,133;133345,7359;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;133345,7359;;7,6
;FALSO;;C9 H3 N6 O P3 S2;Full match;No results;No results;No match;No results;2,27;367,90309;368,91037;1,199;218116,0794;1;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;218116,0794;;7,1;
;FALSO;;C5 H7 N7 O;Full match;No results;No results;No match;No results;1,56;181,07149;182,07877;3,389;275878,1842;1;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;272621,9039;275878,1842;7,6;7,6
;FALSO;Adipamide;C6 H12 N2 O2;Full match;No results;No results;Full match;Full match;-0,12;144,08986;145,09714;3,232;377159,8143;13;0;0;;;;;Single match found;No matches found;DDA for preferred ion;[M+H]+1;347053,7613;377159,8143;4,3;6,5
;FALSO;;C8 H17 N O8;Full match;No results;No results;No results;No results;-0,36;255,09532;256,1026;1,243;316429,0138;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;316429,0138;;6
;FALSO;;C32 H76 Cl N9 O2 P2;Full match;No results;No results;No results;No results;-1,84;715,52725;716,53406;1,145;179977,7026;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;179977,7026;;7,1;
;FALSO;;C7 H22 Cl N5 O6 P2 S;Full match;No results;No results;No results;No results;-2,83;401,04432;402,0516;1,217;152355,2453;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;152355,2453;129663,8468;4,9;7,6
;FALSO;;C11 H25 N O P2 S;Full match;No results;No results;No match;No match;-2,5;281,1125;282,11978;3,013;1263112,594;9;0;0;;;;;Multiple matches found;Single match found;No MS2;[M+H]+1;;1263112,594;;5
;FALSO;;;No results;No results;No results;No results;No results;;746,58934;747,59662;1,138;136270,8379;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;136270,8379;;7,6
;FALSO;Geranyl butyrate;C14 H24 O2;Full match;No results;No results;Full match;Partial match;-0,08;224,17761;225,18489;6,944;5053370,324;41;0;0;;;;;No matches found;Multiple matches found;No MS2;[M+H]+1;;5053370,324;;4,8
;FALSO;N-Methylmorpholine;C5 H11 N O;Full match;No results;No results;Full match;Full match;0,32;101,0841;102,09137;1,297;1193067,082;31;0;0;;;;;Multiple matches found;Single match found;DDA for preferred ion;[M+H]+1;1193067,082;332945,9165;0,7;6,5
;FALSO;;C66 H79 N3 O4 S2;Full match;No results;No results;No match;No results;0,25;1041,55146;348,1911;4,327;323520,248;1;0;0;;;;;No matches found;No matches found;No MS2;[M+3H]+3;323520,248;290844,091;3,8;5,4
;FALSO;amfepentorex;C15 H25 N;Full match;No results;No results;Full match;No results;-0,03;219,19869;220,20597;6,801;756342,3675;3;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;756342,3675;752416,5885;4,1;4,7
;FALSO;;;No results;No results;No results;No results;No results;;467,62908;468,63635;1,176;228304,9475;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;228304,9475;;7,6;
;FALSO;;;No results;No results;No results;No results;No results;;565,82099;566,82826;1,085;159659,4067;0;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;133188,033;159659,4067;7,6;7,1
;FALSO;;;No results;No results;No results;No results;No results;;590,73392;591,7412;1,132;131989,8918;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;131989,8918;122037,8964;7,1;8,2
;FALSO;;C27 H34 O4 S;Full match;No results;No results;No match;No results;0,04;454,2178;455,22507;6,878;3950513,739;1;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;3111257,983;3950513,739;4,8;4,2
;FALSO;;C5 H13 N3 O S3;Full match;No results;No results;No results;No results;3,23;227,02281;228,03008;5,227;344997,6819;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;313449,6853;344997,6819;7,1;6,5
;FALSO;glycyl-prolyl-glycinamide;C9 H16 N4 O3;No results;No results;No results;Full match;Full match;-0,67;228,12209;229,12936;1,403;236428,0759;3;0;0;;;;;Single match found;Single match found;No MS2;[M+H]+1;;236428,0759;;4,9
;FALSO;DPA;C12 H23 N O2;Full match;No results;No results;Full match;No results;-0,23;213,17283;214,18011;6,955;843515,9648;4;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;820032,4915;843515,9648;4,1;4,5
;FALSO;;C13 H25 N5 O3;Full match;No results;No results;No results;No results;-4,23;299,19448;300,20175;4,225;286443,0443;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;286443,0443;;6,5
;FALSO;ethylene adipate;C8 H12 O4;Full match;No results;No results;Full match;Partial match;-0,31;172,07351;173,08078;1,554;368779,0876;35;0;0;;;;;No matches found;Multiple matches found;DDA for preferred ion;[M+H]+1;74320,28969;368779,0876;8,2;0,5
;FALSO;;C4 H12 N3 O3 P;Full match;No results;No results;No results;No results;1,37;181,06188;182,06915;3,956;283351,9004;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;283351,9004;;7,6
;FALSO;;;No results;No results;No results;No results;No results;;531,31651;532,32379;1,004;99737,15056;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;99737,15056;;4,9
;FALSO;;C6 H9 N4 P3;Full match;No results;No results;No match;No results;-0,69;230,00385;231,01112;1,347;343366,7402;1;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;326422,4764;343366,7402;7,1;4,3
;FALSO;;;No results;No results;No results;No results;No results;;667,83129;668,83856;1,091;165853,7492;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;165853,7492;;7,1;
;FALSO;N-{3-[(5-Chloro-2-{[2-methoxy-4-(4-methyl-1-piperazinyl)phenyl]amino}-4-pyrimidinyl)oxy]phenyl}acrylamide;C25 H27 Cl N6 O3;No results;No results;No results;Full match;No results;3,75;494,18517;495,19244;1,399;341401,0535;3;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;341401,0535;;4,3;
;FALSO;;;No results;No results;No results;No results;No results;;684,61681;685,62408;1,142;149185,8517;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;149185,8517;;7,1
;FALSO;;;No results;No results;No results;No results;No results;;489,63655;490,64383;1,147;161480,668;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;161480,668;;7,1
;FALSO;;;No results;No results;No results;No results;No results;;607,70812;608,71539;1,135;145392,2375;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;145392,2375;;8,2;
;FALSO;;C5 H9 N3 O14;Full match;No results;No results;No match;No results;-0,85;335,00817;336,01544;1,148;108948,776;1;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;108948,776;;8,2
;FALSO;;;No results;No results;No results;No results;No results;;1259,64414;630,82935;1,061;142386,7057;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;;142386,7057;;7,1
;FALSO;Cyclopentenone;C5 H6 O;Full match;No results;No results;Full match;No results;0,65;82,04192;83,04919;1,783;8589948,455;9;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;8589948,455;;4;
;FALSO;;;No results;No results;No results;No results;No results;;191,08707;192,09435;0,968;96081,06289;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;96081,06289;;6;
;FALSO;;;No results;No results;No results;No results;No results;;1279,69272;640,85364;1,083;214110,9583;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;;214110,9583;;6,5
;FALSO;;;No results;No results;No results;No results;No results;;349,21007;350,21735;7,024;2210249,57;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;2210249,57;;4,2
;FALSO;;C7 H8 Cl3 N O4 P2;Full match;No results;No results;No results;No results;-3,75;336,89815;337,90543;1,196;221377,0699;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;221377,0699;;7,1
;FALSO;;;No results;No results;No results;No results;No results;;550,83861;551,84589;1,055;143208,7549;0;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;143208,7549;;7,1
;FALSO;N-Crotonyl-?-Ethylaminobutyric Acid Diethylamide;C14 H26 N2 O2;Full match;No results;No results;Full match;No results;0,26;254,1995;255,20677;7,631;572977,7034;1;0;0;;;;;No matches found;No matches found;No MS2;[M+H]+1;;572977,7034;;5,8
;FALSO;;C3 H12 N6 O2 S;Full match;No results;No results;No match;No match;-3,47;196,07356;197,08084;1,411;118683,9699;89;0;0;;;;;Multiple matches found;Multiple matches found;No MS2;[M+H]+1;118683,9699;;7,1;
;FALSO;(2E)-2-Cyano-N-(ethylcarbamoyl)-2-(methoxyimino)acetamide;C7 H10 N4 O3;Full match;No results;No results;Full match;Full match;0,15;198,07532;199,0826;3,333;463495,5478;6;0;0;;;;;Single match found;No matches found;DDA for preferred ion;[M+H]+1;432863,5232;463495,5478;6,3;5,2
;FALSO;;C85 H179 N4 O2 P3 S;Full match;No results;No results;No results;No results;-0,03;1413,29612;707,65533;1,133;128736,5426;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;;128736,5426;;7,1
;FALSO;Dyphylline;C10 H14 N4 O4;Full match;No results;No results;Full match;No match;-4,93;254,10025;255,10753;1,349;261984,697;10;0;0;;;;;Multiple matches found;Single match found;No MS2;[M+H]+1;227407,4517;261984,697;7,1;7,1
;FALSO;;;No results;No results;No results;No results;No results;;581,74645;582,75372;1,131;140418,1589;0;0;0;;;;;No matches found;No matches found;DDA for preferred ion;[M+H]+1;140418,1589;;7,6;
;FALSO;(1Z,5Z)-1,5-Cyclooctadiene;C8 H12;Full match;No results;No results;Full match;Partial match;0,11;108,09391;109,10119;1,856;10421698,94;11;0;0;;;;;No matches found;Single match found;No MS2;[M+H]+1;10421698,94;;4;
;FALSO;;;No results;No results;No results;No results;No results;;1551,59861;776,80658;1,088;194852,2547;0;0;0;;;;;No matches found;No matches found;No MS2;[M+2H]+2;;194852,2547;;6,5
